module,type,name,res_id,src,value,comments
web,code,addons/web/static/src/js/views/form/form_controller.js,726,Create ,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,150,Create ,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,611,"Create ""<strong>%s</strong>""",,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,44,Create a %s,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,145,Create a new record,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,625,Create and Edit...,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,58,Create and edit,,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,392,Create: ,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_controller.js,267,Create: %s,,openerp-web
web,code,addons/web/static/src/xml/base.xml,222,Created by :,,openerp-web
web,code,addons/web/static/src/xml/debug.xml,87,Creation Date:,,openerp-web
web,code,addons/web/static/src/xml/debug.xml,83,Creation User:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,856,Current state,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_record.js,29,Dark blue,,openerp-web
web,code,addons/web/static/src/xml/base.xml,803,Dark blue,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,88,Dark blue,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_record.js,26,Dark purple,,openerp-web
web,code,addons/web/static/src/xml/base.xml,800,Dark purple,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,85,Dark purple,,openerp-web
web,model_terms,"ir.ui.view,arch_db",web.login,Database,,
web,code,addons/web/static/src/js/fields/basic_fields.js,713,Date,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,832,Date & Time,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/control_panel_view_parameters.js,52,Day,,openerp-web
web,code,addons/web/static/src/xml/base.xml,489,Day,,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,99,Day,,openerp-web
web,model_terms,"ir.ui.view,arch_db",web.debug_icon,Debug mode is activated#{debug_mode_help}. Click here to exit debug mode.,,
web,code,addons/web/static/src/js/fields/basic_fields.js,1166,Decimal,,openerp-web
web,code,addons/web/static/src/xml/base.xml,364,Default:,,openerp-web
web,code,addons/web/static/src/js/views/form/form_controller.js,209,Delete,,openerp-web
web,code,addons/web/static/src/js/views/list/list_controller.js,176,Delete,,openerp-web
web,code,addons/web/static/src/xml/base.xml,784,Delete,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1046,Delete,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1258,Delete,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,24,Delete,,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,47,Delete,,openerp-web
web,code,addons/web/static/src/xml/base.xml,533,Delete node,,openerp-web
web,code,addons/web/static/src/js/views/list/list_editable_renderer.js,1168,Delete row ,,openerp-web
web,code,addons/web/static/src/xml/base.xml,233,Delete this attachment,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,111,Description,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_record.js,440,Discard,,openerp-web
web,code,addons/web/static/src/js/views/view_dialogs.js,113,Discard,,openerp-web
web,code,addons/web/static/src/js/widgets/colorpicker_dialog.js,36,Discard,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector_dialog.js,31,Discard,,openerp-web
web,code,addons/web/static/src/js/widgets/translation_dialog.js,48,Discard,,openerp-web
web,code,addons/web/static/src/xml/base.xml,270,Discard,,openerp-web
web,code,addons/web/static/src/xml/base.xml,329,Discard,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,75,Discard,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,136,Discard a record modification,,openerp-web
web,code,addons/web/static/src/js/widgets/data_export.js,443,Do you really want to delete this export template?,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_renderer.js,150,Do you really want to delete this filter from favorites ?,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1475,Documentation,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector_dialog.js,36,Domain,,openerp-web
web,code,addons/web/static/src/xml/base.xml,520,Domain,,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,539,Domain error,,openerp-web
web,code,addons/web/static/src/xml/base.xml,532,Domain node,,openerp-web
web,code,addons/web/static/src/xml/base.xml,47,Domain:,,openerp-web
web,code,addons/web/static/src/js/core/misc.js,16,"Don't leave yet,<br />it's still loading...",,openerp-web
web,code,addons/web/static/src/xml/base.xml,1030,Download,,openerp-web
web,code,addons/web/static/src/xml/base.xml,477,Download xls,,openerp-web
web,code,addons/web/static/src/xml/base.xml,952,Draw,,openerp-web
web,code,addons/web/static/src/xml/name_and_signature.xml,56,Draw,,openerp-web
web,code,addons/web/static/src/xml/base.xml,506,Dropdown menu,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1485,Dropdown menu,,openerp-web
web,code,addons/web/static/src/js/views/form/form_controller.js,215,Duplicate,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_quick_create.js,50,Edit,,openerp-web
web,code,addons/web/static/src/xml/base.xml,315,Edit,,openerp-web
web,code,addons/web/static/src/xml/base.xml,874,Edit,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,74,Edit,,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,46,Edit,,openerp-web
web,code,addons/web/static/src/xml/debug.xml,36,Edit Action,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column.js,332,Edit Column,,openerp-web
web,code,addons/web/static/src/xml/debug.xml,59,Edit ControlPanelView,,openerp-web
web,code,addons/web/static/src/xml/base.xml,527,Edit Domain,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,23,Edit Stage,,openerp-web
web,code,addons/web/static/src/xml/debug.xml,56,Edit View:,,openerp-web
web,code,addons/web/static/src/xml/menu.xml,127,Edit a record,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1440,Email,,openerp-web
web,model_terms,"ir.ui.view,arch_db",web.login,Email,,
web,model_terms,"ir.ui.view,arch_db",web.external_layout_standard,Email:,,
web,code,addons/web/static/src/js/services/crash_manager.js,298,Error,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/add_new_favorite_menu.js,82,Error,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/add_new_favorite_menu.js,90,Error,,openerp-web
web,code,addons/web/controllers/main.py,1204,"Error, password not changed !",,
web,code,addons/web/static/src/xml/kanban.xml,59,Esc to discard,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_model.js,566,Everybody's calendars,,openerp-web
web,code,addons/web/static/src/js/views/calendar/calendar_model.js,566,Everything,,openerp-web
web,code,addons/web/static/src/xml/base.xml,476,Expand all,,openerp-web
web,code,addons/web/static/src/js/views/list/list_controller.js,157,Export,,openerp-web
web,code,addons/web/static/src/js/widgets/data_export.js,41,Export,,openerp-web
web,code,addons/web/static/src/xml/base.xml,279,Export All,,openerp-web
web,code,addons/web/static/src/js/widgets/data_export.js,39,Export Data,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1331,Export Format:,,openerp-web
web,code,addons/web/controllers/main.py,1887,Exporting grouped data to csv is not supported.,,
web,code,addons/web/controllers/main.py,1693,External ID,,
web,code,addons/web/controllers/main.py,1696,External ID,,
web,code,addons/web/static/src/js/widgets/data_export.js,162,External ID,,openerp-web
web,code,addons/web/static/src/xml/base.xml,757,External link,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1283,FILTER,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/control_panel_model.js,295,Failed to evaluate search criterions,,openerp-web
web,code,addons/web/static/src/js/fields/field_utils.js,62,False,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/favorite_menu.js,25,Favorites,,openerp-web
web,code,addons/web/static/src/xml/base.xml,17,Field:,,openerp-web
web,code,addons/web/static/src/xml/base.xml,297,Field:,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,396,Fields View Get,,openerp-web
web,code,addons/web/static/src/xml/debug.xml,54,Fields View Get,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1334,Fields to export,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1931,File,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1706,File Upload,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1690,File upload,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/search_bar_autocomplete_sources.js,54,Filter on: %s,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/add_new_favorite_menu.js,90,Filter with same name already exists.,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/filter_menu.js,40,Filters,,openerp-web
web,code,addons/web/static/src/xml/base.xml,475,Flip axis,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,21,Fold,,openerp-web
web,code,addons/web/static/src/xml/base.xml,678,Followed by,,openerp-web
web,code,addons/web/static/src/js/views/pivot/pivot_controller.js,132,"For Excel compatibility, data cannot be exported if there are more than 256 columns.

Tip: try to flip axis, filter further or reduce the number of measures.",,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,240,"For performance reasons, only 200 values were fetched. Some values might be missing.",,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,279,"For performance reasons, only 200 values were fetched. Some values might be missing.",,openerp-web
web,code,addons/web/static/src/js/views/form/form_view.js,18,Form,,openerp-web
web,code,addons/web/static/src/js/views/qweb/qweb_view.js,176,Freedom View,,openerp-web
web,code,addons/web/static/src/xml/name_and_signature.xml,43,Full Name,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_record.js,30,Fushia,,openerp-web
web,code,addons/web/static/src/xml/base.xml,804,Fushia,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,89,Fushia,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1525,Get this feature and much more with Odoo Enterprise!,,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,207,Global Business Error,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_column_quick_create.js,193,Got it,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_view.js,23,Graph,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_record.js,31,Green,,openerp-web
web,code,addons/web/static/src/xml/base.xml,805,Green,,openerp-web
web,code,addons/web/static/src/xml/colorpicker_dialog.xml,32,Green,,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,90,Green,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/groupby_menu.js,57,Group By,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/search_bar_autocomplete_sources.js,58,Group by: %s,,openerp-web
web,model,"ir.model,name",web.model_ir_http,HTTP Routing,,
web,code,addons/web/static/src/js/fields/basic_fields.js,1424,Handle,,openerp-web
web,code,addons/web/static/src/xml/base.xml,813,Hide in Kanban,,openerp-web
web,code,addons/web/static/src/xml/base.xml,345,Hit DOWN to navigate to the list below,,openerp-web
web,code,addons/web/static/src/xml/base.xml,352,Hit ENTER to,,openerp-web
web,code,addons/web/static/src/xml/base.xml,344,Hit ENTER to CREATE,,openerp-web
web,code,addons/web/static/src/xml/base.xml,336,Hit ENTER to SAVE,,openerp-web
web,code,addons/web/static/src/xml/base.xml,337,Hit ESCAPE to DISCARD,,openerp-web
web,code,addons/web/static/src/xml/colorpicker_dialog.xml,42,Hue,,openerp-web
web,code,addons/web/static/src/js/core/dialog.js,427,I am sure about this.,,openerp-web
web,code,addons/web/static/src/xml/base.xml,1317,I want to update data (import-compatible export),,openerp-web
web,code,addons/web/static/src/xml/debug.xml,66,ID:,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1777,Image,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1848,Image,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,2307,Image,,openerp-web
web,code,addons/web/static/src/js/fields/signature.js,223,Image,,openerp-web
web,code,addons/web/static/src/js/fields/basic_fields.js,1132,Integer,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,883,Invalid data,,openerp-web
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,892,Invalid data,,openerp-web
web,code,addons/web/controllers/main.py,1097,"Invalid database name. Only alphanumerical characters, underscore, hyphen and dot are allowed.",,
web,code,addons/web/controllers/main.py,1111,"Invalid database name. Only alphanumerical characters, underscore, hyphen and dot are allowed.",,
web,code,addons/web/static/src/xml/base.xml,525,Invalid domain,,openerp-web
web,code,addons/web/static/src/js/widgets/model_field_selector.js,436,Invalid field chain,,openerp-web
web,code,addons/web/static/src/xml/base.xml,656,Invalid field chain,,openerp-web
web,code,addons/web/controllers/main.py,506,Invalid inherit mode. Module %s and template name %s,,
web,code,addons/web/static/src/js/views/graph/graph_renderer.js,743,Invalid mode for chart,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,95,JS Mobile Tests,,openerp-web
web,code,addons/web/static/src/js/tools/debug_manager_backend.js,84,JS Tests,,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_view.js,17,Kanban,,openerp-web
web,code,addons/web/static/src/js/chrome/user_menu.js,124,Keyboard Shortcuts,,openerp-web
web,code,addons/web/controllers/main.py,1221,Languages,,
web,code,addons/web/static/src/js/views/control_panel/search/control_panel_view_parameters.js,12,Last 30 Days,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/control_panel_view_parameters.js,13,Last 365 Days,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/control_panel_view_parameters.js,14,Last 5 Years,,openerp-web
web,code,addons/web/static/src/js/views/control_panel/search/control_panel_view_parameters.js,11,Last 7 Days,,openerp-web
